Data File,Dataset Type,Category,Resolution (C),Ocean Resolution (mx),File Extension,File Size (Bytes),YYYY,Sub-Category 1,Sub-Category 2,Sub-Category 3
ne_50m_admin_0_boundary_lines_land.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,108822,,shapefiles,cultural,
ne_10m_urban_areas_landscan.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_urban_areas.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,171601,,shapefiles,cultural,
README.md,UFS_Land-DA_Dev,NAGAPE,,,.md,4692,,shapefiles,cultural,
ne_110m_admin_0_scale_rank.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_0_antarctic_claim_limit_lines.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,1739,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_area.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,51346,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_lakes.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,508,,shapefiles,cultural,
ne_10m_admin_0_pacific_groupings.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,2806,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_lines.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_1_states_provinces.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_populated_places_simple.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_admin_1_states_provinces.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,11597946,,shapefiles,cultural,
ne_10m_admin_0_scale_rank.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_point.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,248162,,shapefiles,cultural,
ne_50m_admin_0_map_subunits.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_admin_0_boundary_lines_disputed_areas.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,22914,,shapefiles,cultural,
ne_50m_airports.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,7968,,shapefiles,cultural,
ne_10m_admin_1_label_points.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,145,,shapefiles,cultural,
ne_110m_admin_0_map_units.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,393747,,shapefiles,cultural,
ne_110m_admin_0_boundary_lines_land.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,55844,,shapefiles,cultural,
ne_50m_admin_0_boundary_map_units.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_0_countries.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_lakes.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_maritime_indicator.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26515,,shapefiles,cultural,
ne_10m_admin_0_sovereignty.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,1748,,shapefiles,cultural,
ne_50m_admin_0_boundary_lines_maritime_indicator.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_110m_admin_0_scale_rank.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,2420,,shapefiles,cultural,
ne_10m_admin_0_pacific_groupings.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_line.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_admin_0_sovereignty.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,401034,,shapefiles,cultural,
ne_110m_admin_0_countries.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_populated_places.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,24307,,shapefiles,cultural,
ne_10m_admin_0_countries.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,599487,,shapefiles,cultural,
ne_10m_time_zones.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,23884,,shapefiles,cultural,
ne_50m_admin_0_countries.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,2028,,shapefiles,cultural,
ne_50m_admin_0_map_units.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,1623652,,shapefiles,cultural,
ne_110m_admin_0_sovereignty.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_0_disputed_areas_scale_rank_minor_islands.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_admin_0_pacific_groupings.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26515,,shapefiles,cultural,
ne_50m_admin_0_pacific_groupings.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_110m_admin_0_scale_rank.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_admin_0_tiny_countries.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_50m_admin_0_pacific_groupings.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,21300,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_maritime_indicator.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,145,,shapefiles,cultural,
ne_10m_admin_0_countries_lakes.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,9015668,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_lines.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,1716,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_scale_rank_minor_islands.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_admin_0_antarctic_claims.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,238380,,shapefiles,cultural,
ne_110m_admin_0_tiny_countries.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_populated_places.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_110m_populated_places.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_50m_admin_0_scale_rank.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,1695892,,shapefiles,cultural,
ne_50m_ports.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_lakes.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_1_states_provinces.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,36852,,shapefiles,cultural,
ne_10m_ports.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_line.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_admin_0_seams.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,22660,,shapefiles,cultural,
ne_10m_admin_0_label_points.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_110m_populated_places_simple.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,437435,,shapefiles,cultural,
ne_50m_admin_0_sovereignty.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_0_antarctic_claim_limit_lines.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_lines.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,29480,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_point.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,2620,,shapefiles,cultural,
ne_10m_admin_1_seams.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,196,,shapefiles,cultural,
ne_10m_urban_areas_landscan.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,2997797,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_maritime_indicator.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,77829,,shapefiles,cultural,
ne_10m_roads_north_america.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,13427408,,shapefiles,cultural,
ne_10m_admin_0_seams.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_admin_0_tiny_countries_scale_rank.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_110m_admin_0_pacific_groupings.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,23059,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_map_units.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_urban_areas.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_1_label_points_details.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,5,,shapefiles,cultural,
ne_50m_admin_0_scale_rank.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,27305,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_lines.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,cultural,
ne_110m_admin_0_scale_rank.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_time_zones.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,2487024,,shapefiles,cultural,
ne_10m_admin_0_countries_lakes.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_admin_0_boundary_map_units.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,172,,shapefiles,cultural,
ne_110m_admin_0_pacific_groupings.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,21252,,shapefiles,cultural,
ne_50m_admin_0_tiny_countries_scale_rank.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_urban_areas_landscan.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,43727272,,shapefiles,cultural,
ne_10m_airports.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_110m_admin_1_states_provinces.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_lines.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,145,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_line.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,14383,,shapefiles,cultural,
ne_50m_admin_0_boundary_lines_land.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,337156,,shapefiles,cultural,
ne_10m_admin_0_map_subunits.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,8878656,,shapefiles,cultural,
ne_50m_admin_0_tiny_countries.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,708,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_lakes.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,559392,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_scale_rank.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_roads.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,24819,,shapefiles,cultural,
ne_50m_airports.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,29522,,shapefiles,cultural,
ne_10m_admin_0_scale_rank_minor_islands.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,145,,shapefiles,cultural,
ne_50m_airports.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_110m_admin_0_sovereignty.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_admin_0_antarctic_claims.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_admin_0_boundary_map_units.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_scale_rank.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_time_zones.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,186633,,shapefiles,cultural,
ne_50m_admin_0_tiny_countries.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,27305,,shapefiles,cultural,
ne_110m_admin_0_boundary_lines_land.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_admin_0_antarctic_claim_limit_lines.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,284,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_lines.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,81012,,shapefiles,cultural,
ne_50m_admin_0_boundary_lines_land.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,2988,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_map_units.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,220,,shapefiles,cultural,
ne_110m_populated_places_simple.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_110m_admin_0_scale_rank.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,44918,,shapefiles,cultural,
ne_10m_admin_0_map_subunits.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,822357,,shapefiles,cultural,
ne_10m_admin_0_label_points.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,56804,,shapefiles,cultural,
ne_10m_admin_0_antarctic_claim_limit_lines.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_time_zones.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_urban_areas.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,950401,,shapefiles,cultural,
ne_50m_admin_0_boundary_map_units.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,5932,,shapefiles,cultural,
ne_10m_admin_0_antarctic_claim_limit_lines.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,64364,,shapefiles,cultural,
ne_10m_populated_places.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,205704,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_map_units.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,35180,,shapefiles,cultural,
ne_50m_admin_0_countries_lakes.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,2028,,shapefiles,cultural,
ne_110m_admin_0_map_units.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,181628,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_scale_rank.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_110m_admin_1_states_provinces.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_admin_0_antarctic_claims.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26309,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_lakes.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_0_countries.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_110m_admin_0_countries_lakes.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_110m_populated_places.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,2044,,shapefiles,cultural,
ne_10m_admin_1_states_provinces.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,20997380,,shapefiles,cultural,
ne_110m_admin_1_states_provinces.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,40844,,shapefiles,cultural,
ne_10m_populated_places.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_110m_populated_places_simple.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_0_scale_rank_minor_islands.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_scale_rank.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,4729,,shapefiles,cultural,
ne_50m_admin_0_tiny_countries.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,167570,,shapefiles,cultural,
ne_10m_admin_0_seams.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,24633,,shapefiles,cultural,
ne_110m_admin_1_states_provinces.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_roads_north_america.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,24819,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_point.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_admin_0_antarctic_claim_limit_lines.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26309,,shapefiles,cultural,
ne_10m_admin_0_countries_lakes.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,2140,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_line.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,332,,shapefiles,cultural,
ne_50m_admin_0_map_subunits.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_lakes.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,21204160,,shapefiles,cultural,
ne_10m_admin_0_map_subunits.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_admin_0_map_units.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,700422,,shapefiles,cultural,
ne_110m_admin_0_countries_lakes.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,1516,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_land.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26515,,shapefiles,cultural,
ne_10m_admin_0_label_points.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,145,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_line.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26630,,shapefiles,cultural,
ne_50m_populated_places.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_0_map_subunits.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,100958,,shapefiles,cultural,
ne_50m_admin_0_map_subunits.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,27305,,shapefiles,cultural,
ne_50m_urban_areas.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,17244,,shapefiles,cultural,
ne_110m_admin_0_boundary_lines_land.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_area.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_admin_0_label_points.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_urban_areas.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_populated_places_simple.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,2243205,,shapefiles,cultural,
ne_10m_urban_areas_landscan.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,48244,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_lakes.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_time_zones.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_airports.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,5,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_scale_rank.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,25029,,shapefiles,cultural,
ne_50m_admin_0_breakaway_disputed_areas_scale_rank.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,300,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_scale_rank.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_110m_admin_0_boundary_lines_land.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,30883,,shapefiles,cultural,
ne_110m_admin_0_tiny_countries.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,1136,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_scale_rank.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,508,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_land.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_scale_rank_minor_islands.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,90372,,shapefiles,cultural,
ne_110m_admin_1_states_provinces.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,89645,,shapefiles,cultural,
ne_10m_admin_0_label_points.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,198564,,shapefiles,cultural,
ne_50m_admin_0_breakaway_disputed_areas_scale_rank.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,7844,,shapefiles,cultural,
ne_50m_admin_0_boundary_lines_maritime_indicator.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,10667,,shapefiles,cultural,
ne_110m_admin_0_countries_lakes.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_lines.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_scale_rank.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,118932,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_point.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26630,,shapefiles,cultural,
ne_110m_admin_0_pacific_groupings.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,2763,,shapefiles,cultural,
ne_10m_admin_0_sovereignty.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,8791384,,shapefiles,cultural,
ne_50m_admin_0_breakaway_disputed_areas.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,43467,,shapefiles,cultural,
ne_10m_admin_0_disputed_areas_scale_rank_minor_islands.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_admin_0_breakaway_disputed_areas.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_urban_areas.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,95124,,shapefiles,cultural,
ne_10m_populated_places_simple.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_lines.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,7365240,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_point.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,8920,,shapefiles,cultural,
ne_50m_admin_0_map_subunits.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,1626900,,shapefiles,cultural,
ne_50m_admin_0_map_subunits.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,679363,,shapefiles,cultural,
ne_10m_admin_1_label_points.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_admin_0_countries.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,cultural,
ne_50m_admin_0_boundary_lines_disputed_areas.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,292,,shapefiles,cultural,
ne_50m_admin_0_tiny_countries.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_urban_areas.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,cultural,
ne_10m_railroads.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_roads.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,145,,shapefiles,cultural,
ne_10m_admin_0_map_subunits.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_admin_0_tiny_countries_scale_rank.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,13393,,shapefiles,cultural,
ne_10m_railroads.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,4676409,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_lines.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,25029,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_maritime_indicator.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_disputed_areas.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,57496,,shapefiles,cultural,
ne_10m_admin_0_countries.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,24083,,shapefiles,cultural,
ne_10m_roads_north_america.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,393564,,shapefiles,cultural,
ne_110m_admin_0_tiny_countries.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,24562,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_scale_rank.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_admin_1_label_points_details.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,145,,shapefiles,cultural,
ne_10m_urban_areas_landscan.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_urban_areas_landscan.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_scale_rank.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,40844,,shapefiles,cultural,
ne_50m_admin_1_states_provinces.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,25029,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_scale_rank.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,145,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_disputed_areas.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,43284,,shapefiles,cultural,
ne_50m_admin_0_sovereignty.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,27305,,shapefiles,cultural,
ne_110m_admin_0_sovereignty.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_populated_places_simple.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_admin_0_label_points.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,24633,,shapefiles,cultural,
